stop_id,stop_name,date,expected_departure,actual_departure,passenger_count
00662113,Cloverfield Lane,2025-03-04,2025-03-04T07:41:00,2025-03-04T07:41:00,4
00113147,Bradshaw Street,2025-03-04,2025-03-04T08:03:00,2025-03-04T07:59:00,22
00261521,Elm Street,2025-03-04,2025-03-04T08:07:00,2025-03-04T08:09:00,43
00113264,Ocean Avenue,2025-03-04,2025-03-04T08:12:00,2025-03-04T08:15:00,31
00115521,Jump Street,2025-03-04,2025-03-04T08:15:00,2025-03-04T08:18:00,18
00311532,Fury Road,2025-03-04,2025-03-04T08:22:00,2025-03-04T08:26:00,6
00662113,Cloverfield Lane,2025-03-04,2025-03-04T08:41:00,2025-03-04T08:38:00,4
00113147,Bradshaw Street,2025-03-04,2025-03-04T09:03:00,2025-03-04T09:01:00,21
00261521,Elm Street,2025-03-04,2025-03-04T09:07:00,2025-03-04T09:07:00,36
00113264,Ocean Avenue,2025-03-04,2025-03-04T09:12:00,2025-03-04T09:14:00,47
00115521,Jump Street,2025-03-04,2025-03-04T09:15:00,2025-03-04T09:17:00,21
00311532,Fury Road,2025-03-04,2025-03-04T09:22:00,2025-03-04T09:25:00,19
00662113,Cloverfield Lane,2025-03-04,2025-03-04T09:41:00,2025-03-04T09:38:00,9
00113147,Bradshaw Street,2025-03-04,2025-03-04T10:03:00,2025-03-04T09:59:00,20
00261521,Elm Street,2025-03-04,2025-03-04T10:07:00,2025-03-04T10:07:00,20
00113264,Ocean Avenue,2025-03-04,2025-03-04T10:12:00,2025-03-04T10:07:00,22
00115521,Jump Street,2025-03-04,2025-03-04T10:15:00,2025-03-04T10:18:00,29
00311532,Fury Road,2025-03-04,2025-03-04T10:22:00,2025-03-04T10:29:00,9
00662113,Cloverfield Lane,2025-03-04,2025-03-04T10:41:00,2025-03-04T10:37:00,8
00113147,Bradshaw Street,2025-03-04,2025-03-04T11:03:00,2025-03-04T10:58:00,20
00261521,Elm Street,2025-03-04,2025-03-04T11:07:00,2025-03-04T11:07:00,34
00113264,Ocean Avenue,2025-03-04,2025-03-04T11:12:00,2025-03-04T11:11:00,13
00115521,Jump Street,2025-03-04,2025-03-04T11:15:00,2025-03-04T11:17:00,18
00311532,Fury Road,2025-03-04,2025-03-04T11:22:00,2025-03-04T11:26:00,9
00662113,Cloverfield Lane,2025-03-04,2025-03-04T11:41:00,2025-03-04T11:40:00,6
00113147,Bradshaw Street,2025-03-04,2025-03-04T12:03:00,2025-03-04T12:00:00,10
00261521,Elm Street,2025-03-04,2025-03-04T12:07:00,2025-03-04T12:08:00,30
00113264,Ocean Avenue,2025-03-04,2025-03-04T12:12:00,2025-03-04T12:14:00,28
00115521,Jump Street,2025-03-04,2025-03-04T12:15:00,2025-03-04T12:19:00,14
00311532,Fury Road,2025-03-04,2025-03-04T12:22:00,2025-03-04T12:25:00,7
00662113,Cloverfield Lane,2025-03-04,2025-03-04T12:41:00,2025-03-04T12:43:00,10
00113147,Bradshaw Street,2025-03-04,2025-03-04T13:03:00,2025-03-04T13:01:00,9
00261521,Elm Street,2025-03-04,2025-03-04T13:07:00,2025-03-04T13:10:00,18
00113264,Ocean Avenue,2025-03-04,2025-03-04T13:12:00,2025-03-04T13:15:00,27
00115521,Jump Street,2025-03-04,2025-03-04T13:15:00,2025-03-04T13:18:00,23
00311532,Fury Road,2025-03-04,2025-03-04T13:22:00,2025-03-04T13:26:00,6
00662113,Cloverfield Lane,2025-03-04,2025-03-04T13:41:00,2025-03-04T13:40:00,7
00113147,Bradshaw Street,2025-03-04,2025-03-04T14:03:00,2025-03-04T14:00:00,11
00261521,Elm Street,2025-03-04,2025-03-04T14:07:00,2025-03-04T14:06:00,34
00113264,Ocean Avenue,2025-03-04,2025-03-04T14:12:00,2025-03-04T14:13:00,40
00115521,Jump Street,2025-03-04,2025-03-04T14:15:00,2025-03-04T14:18:00,22
00311532,Fury Road,2025-03-04,2025-03-04T14:22:00,2025-03-04T14:26:00,0
00662113,Cloverfield Lane,2025-03-04,2025-03-04T14:41:00,2025-03-04T14:39:00,7
00113147,Bradshaw Street,2025-03-04,2025-03-04T15:03:00,2025-03-04T15:00:00,6
00261521,Elm Street,2025-03-04,2025-03-04T15:07:00,2025-03-04T15:09:00,27
00113264,Ocean Avenue,2025-03-04,2025-03-04T15:12:00,2025-03-04T15:13:00,14
00115521,Jump Street,2025-03-04,2025-03-04T15:15:00,2025-03-04T15:13:00,29
00311532,Fury Road,2025-03-04,2025-03-04T15:22:00,2025-03-04T15:27:00,5
00662113,Cloverfield Lane,2025-03-04,2025-03-04T15:41:00,2025-03-04T15:37:00,6
00113147,Bradshaw Street,2025-03-04,2025-03-04T16:03:00,2025-03-04T15:58:00,21
00261521,Elm Street,2025-03-04,2025-03-04T16:07:00,2025-03-04T16:11:00,60
00113264,Ocean Avenue,2025-03-04,2025-03-04T16:12:00,2025-03-04T16:10:00,25
00115521,Jump Street,2025-03-04,2025-03-04T16:15:00,2025-03-04T16:17:00,49
00311532,Fury Road,2025-03-04,2025-03-04T16:22:00,2025-03-04T16:23:00,16
00662113,Cloverfield Lane,2025-03-04,2025-03-04T16:41:00,2025-03-04T16:37:00,8
00113147,Bradshaw Street,2025-03-04,2025-03-04T17:03:00,2025-03-04T17:00:00,6
00261521,Elm Street,2025-03-04,2025-03-04T17:07:00,2025-03-04T17:08:00,39
00113264,Ocean Avenue,2025-03-04,2025-03-04T17:12:00,2025-03-04T17:11:00,24
00115521,Jump Street,2025-03-04,2025-03-04T17:15:00,2025-03-04T17:19:00,29
00311532,Fury Road,2025-03-04,2025-03-04T17:22:00,2025-03-04T17:27:00,8
00662113,Cloverfield Lane,2025-03-04,2025-03-04T17:41:00,2025-03-04T17:38:00,8
00113147,Bradshaw Street,2025-03-04,2025-03-04T18:03:00,2025-03-04T18:00:00,11
00261521,Elm Street,2025-03-04,2025-03-04T18:07:00,2025-03-04T18:09:00,47
00113264,Ocean Avenue,2025-03-04,2025-03-04T18:12:00,2025-03-04T18:12:00,15
00115521,Jump Street,2025-03-04,2025-03-04T18:15:00,2025-03-04T18:17:00,29
00311532,Fury Road,2025-03-04,2025-03-04T18:22:00,2025-03-04T18:27:00,7
00662113,Cloverfield Lane,2025-03-04,2025-03-04T18:41:00,2025-03-04T18:39:00,8
00113147,Bradshaw Street,2025-03-04,2025-03-04T19:03:00,2025-03-04T18:59:00,25
00261521,Elm Street,2025-03-04,2025-03-04T19:07:00,2025-03-04T19:07:00,33
00113264,Ocean Avenue,2025-03-04,2025-03-04T19:12:00,2025-03-04T19:11:00,19
00115521,Jump Street,2025-03-04,2025-03-04T19:15:00,2025-03-04T19:17:00,21
00311532,Fury Road,2025-03-04,2025-03-04T19:22:00,2025-03-04T19:26:00,11
00662113,Cloverfield Lane,2025-03-04,2025-03-04T19:41:00,2025-03-04T19:41:00,8
00113147,Bradshaw Street,2025-03-04,2025-03-04T20:03:00,2025-03-04T20:00:00,1
00261521,Elm Street,2025-03-04,2025-03-04T20:07:00,2025-03-04T20:09:00,23
00113264,Ocean Avenue,2025-03-04,2025-03-04T20:12:00,2025-03-04T20:13:00,16
00115521,Jump Street,2025-03-04,2025-03-04T20:15:00,2025-03-04T20:21:00,14
00311532,Fury Road,2025-03-04,2025-03-04T20:22:00,2025-03-04T20:25:00,11
00662113,Cloverfield Lane,2025-03-04,2025-03-04T20:41:00,2025-03-04T20:39:00,2
00113147,Bradshaw Street,2025-03-04,2025-03-04T21:03:00,2025-03-04T20:59:00,3
00261521,Elm Street,2025-03-04,2025-03-04T21:07:00,2025-03-04T21:05:00,15
00113264,Ocean Avenue,2025-03-04,2025-03-04T21:12:00,2025-03-04T21:12:00,13
00115521,Jump Street,2025-03-04,2025-03-04T21:15:00,2025-03-04T21:21:00,18
00311532,Fury Road,2025-03-04,2025-03-04T21:22:00,2025-03-04T21:26:00,8
00662113,Cloverfield Lane,2025-03-04,2025-03-04T21:41:00,2025-03-04T21:40:00,10
00113147,Bradshaw Street,2025-03-05,2025-03-05T06:03:00,2025-03-05T06:02:00,3
00261521,Elm Street,2025-03-05,2025-03-05T06:07:00,2025-03-05T06:11:00,0
00113264,Ocean Avenue,2025-03-05,2025-03-05T06:12:00,2025-03-05T06:12:00,7
00115521,Jump Street,2025-03-05,2025-03-05T06:15:00,2025-03-05T06:16:00,8
00311532,Fury Road,2025-03-05,2025-03-05T06:22:00,2025-03-05T06:34:00,10
00662113,Cloverfield Lane,2025-03-05,2025-03-05T06:41:00,2025-03-05T06:40:00,7
00113147,Bradshaw Street,2025-03-05,2025-03-05T07:03:00,2025-03-05T07:00:00,25
00261521,Elm Street,2025-03-05,2025-03-05T07:07:00,2025-03-05T07:06:00,60
00113264,Ocean Avenue,2025-03-05,2025-03-05T07:12:00,2025-03-05T07:16:00,37
00115521,Jump Street,2025-03-05,2025-03-05T07:15:00,2025-03-05T07:17:00,16
00311532,Fury Road,2025-03-05,2025-03-05T07:22:00,2025-03-05T07:24:00,7
00662113,Cloverfield Lane,2025-03-05,2025-03-05T07:41:00,2025-03-05T07:40:00,10
00113147,Bradshaw Street,2025-03-05,2025-03-05T08:03:00,2025-03-05T08:00:00,28
00261521,Elm Street,2025-03-05,2025-03-05T08:07:00,2025-03-05T08:09:00,54
00113264,Ocean Avenue,2025-03-05,2025-03-05T08:12:00,2025-03-05T08:12:00,37
00115521,Jump Street,2025-03-05,2025-03-05T08:15:00,2025-03-05T08:20:00,31
00311532,Fury Road,2025-03-05,2025-03-05T08:22:00,2025-03-05T08:27:00,1
00662113,Cloverfield Lane,2025-03-05,2025-03-05T08:41:00,2025-03-05T08:39:00,8
00113147,Bradshaw Street,2025-03-05,2025-03-05T09:03:00,2025-03-05T09:01:00,16
00261521,Elm Street,2025-03-05,2025-03-05T09:07:00,2025-03-05T09:12:00,31
00113264,Ocean Avenue,2025-03-05,2025-03-05T09:12:00,2025-03-05T09:15:00,32
00115521,Jump Street,2025-03-05,2025-03-05T09:15:00,2025-03-05T09:20:00,24
00311532,Fury Road,2025-03-05,2025-03-05T09:22:00,2025-03-05T09:22:00,11
00662113,Cloverfield Lane,2025-03-05,2025-03-05T09:41:00,2025-03-05T09:41:00,5
00113147,Bradshaw Street,2025-03-05,2025-03-05T10:03:00,2025-03-05T10:01:00,17
00261521,Elm Street,2025-03-05,2025-03-05T10:07:00,2025-03-05T10:10:00,19
00113264,Ocean Avenue,2025-03-05,2025-03-05T10:12:00,2025-03-05T10:10:00,22
00115521,Jump Street,2025-03-05,2025-03-05T10:15:00,2025-03-05T10:19:00,24
00311532,Fury Road,2025-03-05,2025-03-05T10:22:00,2025-03-05T10:28:00,15
00662113,Cloverfield Lane,2025-03-05,2025-03-05T10:41:00,2025-03-05T10:38:00,9
00113147,Bradshaw Street,2025-03-05,2025-03-05T11:03:00,2025-03-05T11:02:00,18
00261521,Elm Street,2025-03-05,2025-03-05T11:07:00,2025-03-05T11:08:00,44
00113264,Ocean Avenue,2025-03-05,2025-03-05T11:12:00,2025-03-05T11:11:00,17
00115521,Jump Street,2025-03-05,2025-03-05T11:15:00,2025-03-05T11:20:00,15
00311532,Fury Road,2025-03-05,2025-03-05T11:22:00,2025-03-05T11:26:00,13
00662113,Cloverfield Lane,2025-03-05,2025-03-05T11:41:00,2025-03-05T11:39:00,8
00113147,Bradshaw Street,2025-03-05,2025-03-05T12:03:00,2025-03-05T12:00:00,18
00261521,Elm Street,2025-03-05,2025-03-05T12:07:00,2025-03-05T12:09:00,23
00113264,Ocean Avenue,2025-03-05,2025-03-05T12:12:00,2025-03-05T12:08:00,36
00115521,Jump Street,2025-03-05,2025-03-05T12:15:00,2025-03-05T12:18:00,15
00311532,Fury Road,2025-03-05,2025-03-05T12:22:00,2025-03-05T12:30:00,9
00662113,Cloverfield Lane,2025-03-05,2025-03-05T12:41:00,2025-03-05T12:41:00,8
00113147,Bradshaw Street,2025-03-05,2025-03-05T13:03:00,2025-03-05T13:01:00,6
00261521,Elm Street,2025-03-05,2025-03-05T13:07:00,2025-03-05T13:12:00,11
00113264,Ocean Avenue,2025-03-05,2025-03-05T13:12:00,2025-03-05T13:09:00,13
00115521,Jump Street,2025-03-05,2025-03-05T13:15:00,2025-03-05T13:17:00,9
00311532,Fury Road,2025-03-05,2025-03-05T13:22:00,2025-03-05T13:27:00,12
00662113,Cloverfield Lane,2025-03-05,2025-03-05T13:41:00,2025-03-05T13:42:00,5
00113147,Bradshaw Street,2025-03-05,2025-03-05T14:03:00,2025-03-05T14:01:00,12
00261521,Elm Street,2025-03-05,2025-03-05T14:07:00,2025-03-05T14:09:00,18
00113264,Ocean Avenue,2025-03-05,2025-03-05T14:12:00,2025-03-05T14:11:00,15
00115521,Jump Street,2025-03-05,2025-03-05T14:15:00,2025-03-05T14:16:00,10
00311532,Fury Road,2025-03-05,2025-03-05T14:22:00,2025-03-05T14:25:00,13
00662113,Cloverfield Lane,2025-03-05,2025-03-05T14:41:00,2025-03-05T14:39:00,8
00113147,Bradshaw Street,2025-03-05,2025-03-05T15:03:00,2025-03-05T14:59:00,16
00261521,Elm Street,2025-03-05,2025-03-05T15:07:00,2025-03-05T15:07:00,20
00113264,Ocean Avenue,2025-03-05,2025-03-05T15:12:00,2025-03-05T15:11:00,13
00115521,Jump Street,2025-03-05,2025-03-05T15:15:00,2025-03-05T15:18:00,8
00311532,Fury Road,2025-03-05,2025-03-05T15:22:00,2025-03-05T15:26:00,10
00662113,Cloverfield Lane,2025-03-05,2025-03-05T15:41:00,2025-03-05T15:41:00,6
00113147,Bradshaw Street,2025-03-05,2025-03-05T16:03:00,2025-03-05T15:58:00,15
00261521,Elm Street,2025-03-05,2025-03-05T16:07:00,2025-03-05T16:13:00,29
00113264,Ocean Avenue,2025-03-05,2025-03-05T16:12:00,2025-03-05T16:12:00,20
00115521,Jump Street,2025-03-05,2025-03-05T16:15:00,2025-03-05T16:15:00,26
00311532,Fury Road,2025-03-05,2025-03-05T16:22:00,2025-03-05T16:28:00,4
00662113,Cloverfield Lane,2025-03-05,2025-03-05T16:41:00,2025-03-05T16:40:00,10
00113147,Bradshaw Street,2025-03-05,2025-03-05T17:03:00,2025-03-05T16:58:00,10
00261521,Elm Street,2025-03-05,2025-03-05T17:07:00,2025-03-05T17:11:00,29
00113264,Ocean Avenue,2025-03-05,2025-03-05T17:12:00,2025-03-05T17:14:00,39
00115521,Jump Street,2025-03-05,2025-03-05T17:15:00,2025-03-05T17:20:00,48
00311532,Fury Road,2025-03-05,2025-03-05T17:22:00,2025-03-05T17:27:00,12
00662113,Cloverfield Lane,2025-03-05,2025-03-05T17:41:00,2025-03-05T17:38:00,8
00113147,Bradshaw Street,2025-03-05,2025-03-05T18:03:00,2025-03-05T18:01:00,0
00261521,Elm Street,2025-03-05,2025-03-05T18:07:00,2025-03-05T18:08:00,50
00113264,Ocean Avenue,2025-03-05,2025-03-05T18:12:00,2025-03-05T18:12:00,31
00115521,Jump Street,2025-03-05,2025-03-05T18:15:00,2025-03-05T18:16:00,38
00311532,Fury Road,2025-03-05,2025-03-05T18:22:00,2025-03-05T18:27:00,11
00662113,Cloverfield Lane,2025-03-05,2025-03-05T18:41:00,2025-03-05T18:39:00,9
00113147,Bradshaw Street,2025-03-05,2025-03-05T19:03:00,2025-03-05T18:58:00,8
00261521,Elm Street,2025-03-05,2025-03-05T19:07:00,2025-03-05T19:11:00,19
00113264,Ocean Avenue,2025-03-05,2025-03-05T19:12:00,2025-03-05T19:11:00,18
00115521,Jump Street,2025-03-05,2025-03-05T19:15:00,2025-03-05T19:20:00,7
00311532,Fury Road,2025-03-05,2025-03-05T19:22:00,2025-03-05T19:27:00,7
00662113,Cloverfield Lane,2025-03-05,2025-03-05T19:41:00,2025-03-05T19:43:00,4
00113147,Bradshaw Street,2025-03-05,2025-03-05T20:03:00,2025-03-05T19:59:00,19
00261521,Elm Street,2025-03-05,2025-03-05T20:07:00,2025-03-05T20:06:00,37
00113264,Ocean Avenue,2025-03-05,2025-03-05T20:12:00,2025-03-05T20:10:00,24
00115521,Jump Street,2025-03-05,2025-03-05T20:15:00,2025-03-05T20:16:00,18
00311532,Fury Road,2025-03-05,2025-03-05T20:22:00,2025-03-05T20:31:00,14
00662113,Cloverfield Lane,2025-03-05,2025-03-05T20:41:00,2025-03-05T20:41:00,1
00113147,Bradshaw Street,2025-03-05,2025-03-05T21:03:00,2025-03-05T21:02:00,11
00261521,Elm Street,2025-03-05,2025-03-05T21:07:00,2025-03-05T21:09:00,9
00113264,Ocean Avenue,2025-03-05,2025-03-05T21:12:00,2025-03-05T21:13:00,7
00115521,Jump Street,2025-03-05,2025-03-05T21:15:00,2025-03-05T21:16:00,3
00311532,Fury Road,2025-03-05,2025-03-05T21:22:00,2025-03-05T21:26:00,9
00662113,Cloverfield Lane,2025-03-05,2025-03-05T21:41:00,2025-03-05T21:39:00,6
00113147,Bradshaw Street,2025-03-06,2025-03-06T06:03:00,2025-03-06T06:00:00,4
00261521,Elm Street,2025-03-06,2025-03-06T06:07:00,2025-03-06T06:09:00,25
00113264,Ocean Avenue,2025-03-06,2025-03-06T06:12:00,2025-03-06T06:14:00,9
00115521,Jump Street,2025-03-06,2025-03-06T06:15:00,2025-03-06T06:21:00,4
00311532,Fury Road,2025-03-06,2025-03-06T06:22:00,2025-03-06T06:27:00,7
00662113,Cloverfield Lane,2025-03-06,2025-03-06T06:41:00,2025-03-06T06:39:00,0
00113147,Bradshaw Street,2025-03-06,2025-03-06T07:03:00,2025-03-06T07:00:00,20
00261521,Elm Street,2025-03-06,2025-03-06T07:07:00,2025-03-06T07:09:00,54
00113264,Ocean Avenue,2025-03-06,2025-03-06T07:12:00,2025-03-06T07:13:00,52
00115521,Jump Street,2025-03-06,2025-03-06T07:15:00,2025-03-06T07:15:00,24
00311532,Fury Road,2025-03-06,2025-03-06T07:22:00,2025-03-06T07:30:00,15
00662113,Cloverfield Lane,2025-03-06,2025-03-06T07:41:00,2025-03-06T07:40:00,3
00113147,Bradshaw Street,2025-03-06,2025-03-06T08:03:00,2025-03-06T08:00:00,14
00261521,Elm Street,2025-03-06,2025-03-06T08:07:00,2025-03-06T08:11:00,60
00113264,Ocean Avenue,2025-03-06,2025-03-06T08:12:00,2025-03-06T08:14:00,40
00115521,Jump Street,2025-03-06,2025-03-06T08:15:00,2025-03-06T08:16:00,10
00311532,Fury Road,2025-03-06,2025-03-06T08:22:00,2025-03-06T08:24:00,10
00662113,Cloverfield Lane,2025-03-06,2025-03-06T08:41:00,2025-03-06T08:40:00,4
00113147,Bradshaw Street,2025-03-06,2025-03-06T09:03:00,2025-03-06T09:01:00,19
00261521,Elm Street,2025-03-06,2025-03-06T09:07:00,2025-03-06T09:10:00,60
00113264,Ocean Avenue,2025-03-06,2025-03-06T09:12:00,2025-03-06T09:13:00,35
00115521,Jump Street,2025-03-06,2025-03-06T09:15:00,2025-03-06T09:18:00,6
00311532,Fury Road,2025-03-06,2025-03-06T09:22:00,2025-03-06T09:24:00,8
00662113,Cloverfield Lane,2025-03-06,2025-03-06T09:41:00,2025-03-06T09:41:00,4
00113147,Bradshaw Street,2025-03-06,2025-03-06T10:03:00,2025-03-06T09:59:00,9
00261521,Elm Street,2025-03-06,2025-03-06T10:07:00,2025-03-06T10:08:00,28
00113264,Ocean Avenue,2025-03-06,2025-03-06T10:12:00,2025-03-06T10:09:00,11
00115521,Jump Street,2025-03-06,2025-03-06T10:15:00,2025-03-06T10:16:00,12
00311532,Fury Road,2025-03-06,2025-03-06T10:22:00,2025-03-06T10:25:00,11
00662113,Cloverfield Lane,2025-03-06,2025-03-06T10:41:00,2025-03-06T10:43:00,9
00113147,Bradshaw Street,2025-03-06,2025-03-06T11:03:00,2025-03-06T11:00:00,2
00261521,Elm Street,2025-03-06,2025-03-06T11:07:00,2025-03-06T11:12:00,46
00113264,Ocean Avenue,2025-03-06,2025-03-06T11:12:00,2025-03-06T11:13:00,17
00115521,Jump Street,2025-03-06,2025-03-06T11:15:00,2025-03-06T11:15:00,16
00311532,Fury Road,2025-03-06,2025-03-06T11:22:00,2025-03-06T11:26:00,3
00662113,Cloverfield Lane,2025-03-06,2025-03-06T11:41:00,2025-03-06T11:38:00,12
00113147,Bradshaw Street,2025-03-06,2025-03-06T12:03:00,2025-03-06T12:00:00,19
00261521,Elm Street,2025-03-06,2025-03-06T12:07:00,2025-03-06T12:09:00,19
00113264,Ocean Avenue,2025-03-06,2025-03-06T12:12:00,2025-03-06T12:12:00,22
00115521,Jump Street,2025-03-06,2025-03-06T12:15:00,2025-03-06T12:18:00,25
00311532,Fury Road,2025-03-06,2025-03-06T12:22:00,2025-03-06T12:26:00,6
00662113,Cloverfield Lane,2025-03-06,2025-03-06T12:41:00,2025-03-06T12:40:00,6
00113147,Bradshaw Street,2025-03-06,2025-03-06T13:03:00,2025-03-06T12:57:00,16
00261521,Elm Street,2025-03-06,2025-03-06T13:07:00,none,0
00113264,Ocean Avenue,2025-03-06,2025-03-06T13:12:00,2025-03-06T13:11:00,22
00115521,Jump Street,2025-03-06,2025-03-06T13:15:00,2025-03-06T13:20:00,26
00311532,Fury Road,2025-03-06,2025-03-06T13:22:00,2025-03-06T13:24:00,12
00662113,Cloverfield Lane,2025-03-06,2025-03-06T13:41:00,2025-03-06T13:38:00,10
00113147,Bradshaw Street,2025-03-06,2025-03-06T14:03:00,2025-03-06T14:01:00,19
00261521,Elm Street,2025-03-06,2025-03-06T14:07:00,none,0
00113264,Ocean Avenue,2025-03-06,2025-03-06T14:12:00,2025-03-06T14:13:00,23
00115521,Jump Street,2025-03-06,2025-03-06T14:15:00,2025-03-06T14:18:00,12
00311532,Fury Road,2025-03-06,2025-03-06T14:22:00,2025-03-06T14:33:00,5
00662113,Cloverfield Lane,2025-03-06,2025-03-06T14:41:00,2025-03-06T14:41:00,5
00113147,Bradshaw Street,2025-03-06,2025-03-06T15:03:00,2025-03-06T14:58:00,14
00261521,Elm Street,2025-03-06,2025-03-06T15:07:00,2025-03-06T15:11:00,28
00113264,Ocean Avenue,2025-03-06,2025-03-06T15:12:00,2025-03-06T15:08:00,10
00115521,Jump Street,2025-03-06,2025-03-06T15:15:00,2025-03-06T15:18:00,10
00311532,Fury Road,2025-03-06,2025-03-06T15:22:00,2025-03-06T15:24:00,7
00662113,Cloverfield Lane,2025-03-06,2025-03-06T15:41:00,2025-03-06T15:42:00,5
00113147,Bradshaw Street,2025-03-06,2025-03-06T16:03:00,2025-03-06T16:00:00,17
00261521,Elm Street,2025-03-06,2025-03-06T16:07:00,2025-03-06T16:07:00,19
00113264,Ocean Avenue,2025-03-06,2025-03-06T16:12:00,2025-03-06T16:12:00,32
00115521,Jump Street,2025-03-06,2025-03-06T16:15:00,2025-03-06T16:17:00,18
00311532,Fury Road,2025-03-06,2025-03-06T16:22:00,2025-03-06T16:26:00,7
00662113,Cloverfield Lane,2025-03-06,2025-03-06T16:41:00,2025-03-06T16:42:00,7
00113147,Bradshaw Street,2025-03-06,2025-03-06T17:03:00,2025-03-06T16:59:00,26
00261521,Elm Street,2025-03-06,2025-03-06T17:07:00,2025-03-06T17:08:00,47
00113264,Ocean Avenue,2025-03-06,2025-03-06T17:12:00,2025-03-06T17:12:00,34
00115521,Jump Street,2025-03-06,2025-03-06T17:15:00,2025-03-06T17:16:00,26
00311532,Fury Road,2025-03-06,2025-03-06T17:22:00,2025-03-06T17:30:00,13
00662113,Cloverfield Lane,2025-03-06,2025-03-06T17:41:00,2025-03-06T17:40:00,8
00113147,Bradshaw Street,2025-03-06,2025-03-06T18:03:00,2025-03-06T18:00:00,16
00261521,Elm Street,2025-03-06,2025-03-06T18:07:00,2025-03-06T18:06:00,39
00113264,Ocean Avenue,2025-03-06,2025-03-06T18:12:00,2025-03-06T18:12:00,29
00115521,Jump Street,2025-03-06,2025-03-06T18:15:00,2025-03-06T18:16:00,44
00311532,Fury Road,2025-03-06,2025-03-06T18:22:00,2025-03-06T18:23:00,14
00662113,Cloverfield Lane,2025-03-06,2025-03-06T18:41:00,2025-03-06T18:39:00,5
00113147,Bradshaw Street,2025-03-06,2025-03-06T19:03:00,2025-03-06T18:59:00,12
00261521,Elm Street,2025-03-06,2025-03-06T19:07:00,2025-03-06T19:11:00,18
00113264,Ocean Avenue,2025-03-06,2025-03-06T19:12:00,2025-03-06T19:14:00,26
00115521,Jump Street,2025-03-06,2025-03-06T19:15:00,2025-03-06T19:17:00,11
00311532,Fury Road,2025-03-06,2025-03-06T19:22:00,2025-03-06T19:25:00,8
00662113,Cloverfield Lane,2025-03-06,2025-03-06T19:41:00,2025-03-06T19:41:00,6
00113147,Bradshaw Street,2025-03-06,2025-03-06T20:03:00,2025-03-06T20:00:00,6
00261521,Elm Street,2025-03-06,2025-03-06T20:07:00,2025-03-06T20:07:00,8
00113264,Ocean Avenue,2025-03-06,2025-03-06T20:12:00,2025-03-06T20:11:00,8
00115521,Jump Street,2025-03-06,2025-03-06T20:15:00,2025-03-06T20:18:00,8
00311532,Fury Road,2025-03-06,2025-03-06T20:22:00,2025-03-06T20:26:00,7
00662113,Cloverfield Lane,2025-03-06,2025-03-06T20:41:00,2025-03-06T20:40:00,5
00113147,Bradshaw Street,2025-03-06,2025-03-06T21:03:00,2025-03-06T20:58:00,5
00261521,Elm Street,2025-03-06,2025-03-06T21:07:00,none,0
00113264,Ocean Avenue,2025-03-06,2025-03-06T21:12:00,2025-03-06T21:09:00,9
00115521,Jump Street,2025-03-06,2025-03-06T21:15:00,2025-03-06T21:17:00,17
00311532,Fury Road,2025-03-06,2025-03-06T21:22:00,2025-03-06T21:28:00,6
00662113,Cloverfield Lane,2025-03-06,2025-03-06T21:41:00,2025-03-06T21:40:00,6
00113147,Bradshaw Street,2025-03-07,2025-03-07T06:03:00,2025-03-07T05:59:00,13
00261521,Elm Street,2025-03-07,2025-03-07T06:07:00,2025-03-07T06:07:00,15
00113264,Ocean Avenue,2025-03-07,2025-03-07T06:12:00,2025-03-07T06:15:00,14
00115521,Jump Street,2025-03-07,2025-03-07T06:15:00,2025-03-07T06:17:00,13
00311532,Fury Road,2025-03-07,2025-03-07T06:22:00,2025-03-07T06:27:00,9
00662113,Cloverfield Lane,2025-03-07,2025-03-07T06:41:00,2025-03-07T06:40:00,3
00113147,Bradshaw Street,2025-03-07,2025-03-07T07:03:00,2025-03-07T07:02:00,23
00261521,Elm Street,2025-03-07,2025-03-07T07:07:00,2025-03-07T07:06:00,60
00113264,Ocean Avenue,2025-03-07,2025-03-07T07:12:00,2025-03-07T07:08:00,45
00115521,Jump Street,2025-03-07,2025-03-07T07:15:00,2025-03-07T07:16:00,32
00311532,Fury Road,2025-03-07,2025-03-07T07:22:00,2025-03-07T07:25:00,9
